FileName|USN|Timestamp|Reason|MFTReference|MFTReferenceSeqNo|MFTParentReference|ParentReferenceSeqNo|FileAttributes|MajorVersion|MinorVersion|SourceInfo|SecurityId
SpeechModelDownloadTask|52646448|2024-10-24 07:53:47.3479899|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123518|1|123517|1|archive|2|0|0x00000000|0
SpeechModelDownloadTask|52646560|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE|123518|1|123517|1|archive|2|0|0x00000000|0
SpeechModelDownloadTask|52646672|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE+CLOSE|123518|1|123517|1|archive|2|0|0x00000000|0
SpeechModelDownloadTask|52646784|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE|123518|1|123517|1|archive|2|0|0x00000000|0
SpeechModelDownloadTask|52646896|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE+CLOSE|123518|1|123517|1|archive|2|0|0x00000000|0
StateRepository|52647008|2024-10-24 07:53:47.3479899|FILE_CREATE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647104|2024-10-24 07:53:47.3479899|FILE_CREATE+CLOSE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647200|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647296|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE+CLOSE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647392|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647488|2024-10-24 07:53:47.3479899|BASIC_INFO_CHANGE+CLOSE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647584|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE|123519|1|123329|1|directory1|2|0|0x00000000|0
StateRepository|52647680|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE+CLOSE|123519|1|123329|1|directory1|2|0|0x00000000|0
MaintenanceTasks|52647776|2024-10-24 07:53:47.3634681|FILE_CREATE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52647872|2024-10-24 07:53:47.3634681|FILE_CREATE+DATA_EXTEND|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52647968|2024-10-24 07:53:47.3634681|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648064|2024-10-24 07:53:47.3634681|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648160|2024-10-24 07:53:47.3634681|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648256|2024-10-24 07:53:47.3634681|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648352|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648448|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE+CLOSE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648544|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE|123520|1|123519|1|archive|2|0|0x00000000|0
MaintenanceTasks|52648640|2024-10-24 07:53:47.3634681|BASIC_INFO_CHANGE+CLOSE|123520|1|123519|1|archive|2|0|0x00000000|0
Storage Tiers Management|52648736|2024-10-24 07:53:47.3790812|FILE_CREATE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52648848|2024-10-24 07:53:47.3790812|FILE_CREATE+CLOSE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52648960|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52649072|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE+CLOSE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52649184|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52649296|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE+CLOSE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52649408|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management|52649520|2024-10-24 07:53:47.3790812|BASIC_INFO_CHANGE+CLOSE|123521|1|123329|1|directory1|2|0|0x00000000|0
Storage Tiers Management Initialization|52649632|2024-10-24 07:53:47.3790812|FILE_CREATE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52649776|2024-10-24 07:53:47.3790812|FILE_CREATE+DATA_EXTEND|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52649984|2024-10-24 07:53:47.3790812|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650128|2024-10-24 07:53:47.3790812|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650272|2024-10-24 07:53:47.3790812|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650416|2024-10-24 07:53:47.3790812|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650560|2024-10-24 07:53:47.3946837|BASIC_INFO_CHANGE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650704|2024-10-24 07:53:47.3946837|BASIC_INFO_CHANGE+CLOSE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650848|2024-10-24 07:53:47.3946837|BASIC_INFO_CHANGE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Management Initialization|52650992|2024-10-24 07:53:47.3946837|BASIC_INFO_CHANGE+CLOSE|123522|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651136|2024-10-24 07:53:47.3946837|FILE_CREATE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651248|2024-10-24 07:53:47.3946837|FILE_CREATE+DATA_EXTEND|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651360|2024-10-24 07:53:47.3946837|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651472|2024-10-24 07:53:47.3946837|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651584|2024-10-24 07:53:47.3946837|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651696|2024-10-24 07:53:47.3946837|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651808|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52651920|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE+CLOSE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52652032|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE|123523|1|123521|1|archive|2|0|0x00000000|0
Storage Tiers Optimization|52652144|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE+CLOSE|123523|1|123521|1|archive|2|0|0x00000000|0
Subscription|52652256|2024-10-24 07:53:47.4102531|FILE_CREATE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652344|2024-10-24 07:53:47.4102531|FILE_CREATE+CLOSE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652432|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652520|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE+CLOSE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652608|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652696|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE+CLOSE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652784|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE|123524|1|123329|1|directory1|2|0|0x00000000|0
Subscription|52652872|2024-10-24 07:53:47.4102531|BASIC_INFO_CHANGE+CLOSE|123524|1|123329|1|directory1|2|0|0x00000000|0
EnableLicenseAcquisition|52652960|2024-10-24 07:53:47.4102531|FILE_CREATE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653072|2024-10-24 07:53:47.4102531|FILE_CREATE+DATA_EXTEND|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653184|2024-10-24 07:53:47.4102531|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653296|2024-10-24 07:53:47.4102531|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653408|2024-10-24 07:53:47.4102531|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653520|2024-10-24 07:53:47.4102531|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653632|2024-10-24 07:53:47.4261080|BASIC_INFO_CHANGE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653744|2024-10-24 07:53:47.4261080|BASIC_INFO_CHANGE+CLOSE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653856|2024-10-24 07:53:47.4261080|BASIC_INFO_CHANGE|123525|1|123524|1|archive|2|0|0x00000000|0
EnableLicenseAcquisition|52653968|2024-10-24 07:53:47.4261080|BASIC_INFO_CHANGE+CLOSE|123525|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654080|2024-10-24 07:53:47.4261080|FILE_CREATE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654176|2024-10-24 07:53:47.4261080|FILE_CREATE+DATA_EXTEND|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654272|2024-10-24 07:53:47.4261080|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654368|2024-10-24 07:53:47.4261080|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654464|2024-10-24 07:53:47.4261080|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654560|2024-10-24 07:53:47.4261080|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654656|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654752|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE+CLOSE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654848|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE|123526|1|123524|1|archive|2|0|0x00000000|0
LicenseAcquisition|52654944|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE+CLOSE|123526|1|123524|1|archive|2|0|0x00000000|0
Sysmain|52655040|2024-10-24 07:53:47.4415111|FILE_CREATE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655120|2024-10-24 07:53:47.4415111|FILE_CREATE+CLOSE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655200|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655280|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE+CLOSE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655360|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655440|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE+CLOSE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655520|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE|123527|1|123329|1|directory1|2|0|0x00000000|0
Sysmain|52655600|2024-10-24 07:53:47.4415111|BASIC_INFO_CHANGE+CLOSE|123527|1|123329|1|directory1|2|0|0x00000000|0
HybridDriveCachePrepopulate|52655680|2024-10-24 07:53:47.4415111|FILE_CREATE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52655800|2024-10-24 07:53:47.4415111|FILE_CREATE+DATA_EXTEND|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52655920|2024-10-24 07:53:47.4415111|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656040|2024-10-24 07:53:47.4415111|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656160|2024-10-24 07:53:47.4415111|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656280|2024-10-24 07:53:47.4415111|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656400|2024-10-24 07:53:47.4574942|BASIC_INFO_CHANGE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656520|2024-10-24 07:53:47.4574942|BASIC_INFO_CHANGE+CLOSE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656640|2024-10-24 07:53:47.4574942|BASIC_INFO_CHANGE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCachePrepopulate|52656760|2024-10-24 07:53:47.4574942|BASIC_INFO_CHANGE+CLOSE|123528|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52656880|2024-10-24 07:53:47.4574942|FILE_CREATE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52656992|2024-10-24 07:53:47.4574942|FILE_CREATE+DATA_EXTEND|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657104|2024-10-24 07:53:47.4574942|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657216|2024-10-24 07:53:47.4574942|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657328|2024-10-24 07:53:47.4574942|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657440|2024-10-24 07:53:47.4574942|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657552|2024-10-24 07:53:47.4727516|BASIC_INFO_CHANGE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657664|2024-10-24 07:53:47.4727516|BASIC_INFO_CHANGE+CLOSE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657776|2024-10-24 07:53:47.4727516|BASIC_INFO_CHANGE|123529|1|123527|1|archive|2|0|0x00000000|0
HybridDriveCacheRebalance|52657888|2024-10-24 07:53:47.4727516|BASIC_INFO_CHANGE+CLOSE|123529|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658000|2024-10-24 07:53:47.4727516|FILE_CREATE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658176|2024-10-24 07:53:47.4727516|FILE_CREATE+DATA_EXTEND|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658272|2024-10-24 07:53:47.4727516|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658368|2024-10-24 07:53:47.4727516|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658464|2024-10-24 07:53:47.4727516|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658560|2024-10-24 07:53:47.4727516|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658656|2024-10-24 07:53:47.4882297|BASIC_INFO_CHANGE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658752|2024-10-24 07:53:47.4882297|BASIC_INFO_CHANGE+CLOSE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658848|2024-10-24 07:53:47.4882297|BASIC_INFO_CHANGE|123530|1|123527|1|archive|2|0|0x00000000|0
ResPriStaticDbSync|52658944|2024-10-24 07:53:47.4882297|BASIC_INFO_CHANGE+CLOSE|123530|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659040|2024-10-24 07:53:47.4882297|FILE_CREATE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659144|2024-10-24 07:53:47.4882297|FILE_CREATE+DATA_EXTEND|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659248|2024-10-24 07:53:47.4882297|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659352|2024-10-24 07:53:47.4882297|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659456|2024-10-24 07:53:47.4882297|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659560|2024-10-24 07:53:47.4882297|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659664|2024-10-24 07:53:47.5042359|BASIC_INFO_CHANGE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659768|2024-10-24 07:53:47.5042359|BASIC_INFO_CHANGE+CLOSE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659872|2024-10-24 07:53:47.5042359|BASIC_INFO_CHANGE|123531|1|123527|1|archive|2|0|0x00000000|0
WsSwapAssessmentTask|52659976|2024-10-24 07:53:47.5042359|BASIC_INFO_CHANGE+CLOSE|123531|1|123527|1|archive|2|0|0x00000000|0
SystemRestore|52660080|2024-10-24 07:53:47.5194568|FILE_CREATE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660168|2024-10-24 07:53:47.5194568|FILE_CREATE+CLOSE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660256|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660344|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE+CLOSE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660432|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660520|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE+CLOSE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660608|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE|123532|1|123329|1|directory1|2|0|0x00000000|0
SystemRestore|52660696|2024-10-24 07:53:47.5194568|BASIC_INFO_CHANGE+CLOSE|123532|1|123329|1|directory1|2|0|0x00000000|0
SR|52660784|2024-10-24 07:53:47.5194568|FILE_CREATE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52660848|2024-10-24 07:53:47.5194568|FILE_CREATE+DATA_EXTEND|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52660912|2024-10-24 07:53:47.5194568|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52660976|2024-10-24 07:53:47.5194568|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661040|2024-10-24 07:53:47.5194568|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661104|2024-10-24 07:53:47.5194568|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661168|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661232|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE+CLOSE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661296|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE|123533|1|123532|1|archive|2|0|0x00000000|0
SR|52661360|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE+CLOSE|123533|1|123532|1|archive|2|0|0x00000000|0
Task Manager|52661424|2024-10-24 07:53:47.5354469|FILE_CREATE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661512|2024-10-24 07:53:47.5354469|FILE_CREATE+CLOSE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661600|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661688|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE+CLOSE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661776|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661864|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE+CLOSE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52661952|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE|123534|1|123329|1|directory1|2|0|0x00000000|0
Task Manager|52662040|2024-10-24 07:53:47.5354469|BASIC_INFO_CHANGE+CLOSE|123534|1|123329|1|directory1|2|0|0x00000000|0
Interactive|52662128|2024-10-24 07:53:47.5354469|FILE_CREATE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662272|2024-10-24 07:53:47.5354469|FILE_CREATE+DATA_EXTEND|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662360|2024-10-24 07:53:47.5354469|FILE_CREATE+DATA_EXTEND+DATA_OVERWRITE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662448|2024-10-24 07:53:47.5354469|FILE_CREATE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662536|2024-10-24 07:53:47.5354469|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662624|2024-10-24 07:53:47.5354469|FILE_CREATE+BASIC_INFO_CHANGE+DATA_TRUNCATION+DATA_EXTEND+DATA_OVERWRITE+CLOSE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662712|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662800|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE+CLOSE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662888|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE|123535|1|123534|1|archive|2|0|0x00000000|0
Interactive|52662976|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE+CLOSE|123535|1|123534|1|archive|2|0|0x00000000|0
TextServicesFramework|52663064|2024-10-24 07:53:47.5510550|FILE_CREATE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663168|2024-10-24 07:53:47.5510550|FILE_CREATE+CLOSE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663272|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663376|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE+CLOSE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663480|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663584|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE+CLOSE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663688|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE|123536|1|123329|1|directory1|2|0|0x00000000|0
TextServicesFramework|52663792|2024-10-24 07:53:47.5510550|BASIC_INFO_CHANGE+CLOSE|123536|1|123329|1|directory1|2|0|0x00000000|0
